ACTIN	0.3466955579631636
BUDNECK	0.44245142002989535
BUDTIP	0.2714285714285714
CELLPERIPHERY	0.5765595463137996
CYTOPLASM	0.8139759036144578
ENDOSOME	0.6627188465499485
ER	0.6814988290398126
GOLGI	0.5216473072861668
MITOCHONDRIA	0.4186714542190305
NUCLEARPERIPHERY	0.5347461803844258
NUCLEI	0.8127128263337117
NUCLEOLUS	0.7292938099389712
PEROXISOME	0.4161943319838057
SPINDLE	0.017241379310344827
SPINDLEPOLE	0.715168806466952
VACUOLARMEMBRANE	0.4392177589852008
VACUOLE	0.6095925734914904
